DriverNumber,Driver,Team,GridPosition,Q1_time,Q2_time,Q3_time,Best_Quali_Time,FP1_AvgLapTime,FP1_StdLapTime,FP1_BestLapTime,FP1_LapCount,FP1_AvgSpeedI1,FP1_AvgSpeedI2,FP1_AvgSpeedFL,FP1_AvgSpeedST,FP2_AvgLapTime,FP2_StdLapTime,FP2_BestLapTime,FP2_LapCount,FP2_AvgSpeedI1,FP2_AvgSpeedI2,FP2_AvgSpeedFL,FP2_AvgSpeedST,FP3_AvgLapTime,FP3_StdLapTime,FP3_BestLapTime,FP3_LapCount,FP3_AvgSpeedI1,FP3_AvgSpeedI2,FP3_AvgSpeedFL,FP3_AvgSpeedST,RacePosition,RaceTime,Status,Year,Event
63,RUS,Mercedes,7.0,83.678,83.283,83.132,83.132,97.47821,15.964547,85.165,19.0,263.6111111111111,285.3157894736842,202.25,297.8421052631579,96.195647,15.535612,84.534,17.0,266.3125,293.11764705882354,212.92857142857142,291.29411764705884,111.959909,27.960342,84.075,11.0,219.54545454545453,250.45454545454547,195.88888888888889,263.54545454545456,5.0,37.538,Finished,2024,Abu Dhabi Grand Prix
14,ALO,Aston Martin,8.0,83.794,83.268,83.196,83.196,104.737533,20.852063,85.504,15.0,261.26666666666665,268.2,203.1,288.8666666666667,99.798368,16.00341,84.574,19.0,262.57894736842104,277.42105263157896,202.8,282.7368421052632,104.00925,23.481432,84.453,12.0,255.83333333333334,288.5833333333333,219.0,290.4166666666667,9.0,82.373,Finished,2024,Abu Dhabi Grand Prix
77,BOT,Kick Sauber,9.0,83.481,83.341,83.204,83.204,103.161444,20.725911,85.611,18.0,250.47058823529412,266.1111111111111,200.21428571428572,270.8333333333333,100.70875,18.543346,84.23,20.0,264.05263157894734,273.2,203.375,281.2,106.322727,20.038833,84.479,11.0,257.0,258.90909090909093,194.42857142857142,286.45454545454544,18.0,,Retired,2024,Abu Dhabi Grand Prix
11,PER,Red Bull Racing,10.0,83.559,83.379,83.264,83.264,101.833263,20.878795,85.483,19.0,262.42105263157896,269.5263157894737,196.8125,275.7368421052632,107.700208,22.492203,84.555,24.0,245.70833333333334,245.45833333333334,202.6315789473684,255.79166666666666,111.305272,26.020648,84.283,11.0,245.1818181818182,239.72727272727272,190.77777777777777,248.36363636363637,20.0,,Retired,2024,Abu Dhabi Grand Prix
22,TSU,RB,11.0,83.735,83.419,,83.419,,,,,,,,,107.026217,24.677767,84.497,23.0,247.7391304347826,256.0869565217391,200.21052631578948,271.17391304347825,117.886066,25.522152,84.343,15.0,213.33333333333334,232.06666666666666,184.15384615384616,251.66666666666666,12.0,14.738,Lapped,2024,Abu Dhabi Grand Prix
30,LAW,RB,12.0,83.733,83.472,,83.472,107.667181,22.437673,85.563,22.0,238.72727272727272,267.0,197.88235294117646,260.5,104.205714,21.732004,84.503,21.0,248.26315789473685,274.3809523809524,195.7058823529412,271.9047619047619,111.252437,22.336717,84.519,16.0,236.0625,255.9375,192.84615384615384,268.875,17.0,,Retired,2024,Abu Dhabi Grand Prix
18,STR,Aston Martin,13.0,83.729,83.784,,83.729,,,,,,,,,104.6215,23.370041,84.686,24.0,259.9166666666667,267.3333333333333,205.04761904761904,278.5833333333333,109.871357,23.323585,84.531,14.0,253.57142857142858,255.35714285714286,197.5,271.2857142857143,14.0,18.473,Lapped,2024,Abu Dhabi Grand Prix
16,LEC,Ferrari,14.0,83.302,83.833,,83.302,107.192411,23.631186,84.321,17.0,239.2941176470588,261.0,199.53333333333333,255.7058823529412,100.8215,19.623485,84.201,22.0,263.5,271.22727272727275,196.8421052631579,279.27272727272725,106.410375,22.420571,84.098,16.0,243.4,248.1875,195.07692307692307,257.5625,3.0,31.928,Finished,2024,Abu Dhabi Grand Prix
20,MAG,Haas F1 Team,15.0,83.632,83.877,,83.632,97.737,16.808459,85.444,18.0,275.8125,272.1111111111111,203.33333333333334,282.55555555555554,95.123888,13.480442,84.235,18.0,273.0,291.6666666666667,198.8,288.94444444444446,107.197111,27.426923,84.094,9.0,261.77777777777777,266.0,187.0,269.55555555555554,16.0,77.597,Lapped,2024,Abu Dhabi Grand Prix
23,ALB,Williams,16.0,83.821,,,83.821,,,,,,,,,102.310666,17.466920000000002,84.269,15.0,269.07142857142856,263.26666666666665,199.0,289.46666666666664,110.2253,23.388272,84.378,10.0,241.3,238.0,192.5,249.7,11.0,11.251,Lapped,2024,Abu Dhabi Grand Prix
24,ZHO,Kick Sauber,17.0,83.88,,,83.88,109.457105,25.274496,85.921,19.0,240.78947368421052,252.31578947368422,202.4,250.26315789473685,98.436411,15.474944,84.557,17.0,270.05882352941177,280.8235294117647,200.23076923076923,294.2352941176471,106.949125,24.090092,84.668,8.0,252.0,253.375,177.42857142857142,263.875,13.0,17.304,Lapped,2024,Abu Dhabi Grand Prix
44,HAM,Mercedes,18.0,83.887,,,83.887,96.533,14.051725,84.806,17.0,260.3125,284.11764705882354,213.5,291.8235294117647,102.992666,24.254444,84.119,21.0,243.41176470588235,280.57142857142856,202.21052631578948,278.9047619047619,108.3792,28.591103,83.823,10.0,243.2,263.5,170.5,269.4,4.0,36.483,Finished,2024,Abu Dhabi Grand Prix
43,COL,Williams,19.0,83.912,,,83.912,102.797947,19.021534,85.382,19.0,256.2105263157895,273.7368421052632,199.6,282.7368421052632,106.3105,23.422219,85.265,8.0,254.625,279.75,209.66666666666666,262.375,108.41009,22.6756,84.766,11.0,257.27272727272725,265.90909090909093,196.0,261.27272727272725,19.0,,Retired,2024,Abu Dhabi Grand Prix
61,DOO,Alpine,20.0,84.105,,,84.105,106.227555,21.170659,86.304,18.0,245.11111111111111,254.94444444444446,209.4,254.66666666666666,110.1555,24.913209,84.961,24.0,247.7826086956522,252.75,196.3684210526316,253.5,109.538583,23.745613,84.434,12.0,229.5,267.4166666666667,186.0,263.0833333333333,15.0,26.555,Lapped,2024,Abu Dhabi Grand Prix
4,NOR,McLaren,1.0,75.912,75.415,75.096,75.096,100.951375,24.55248,77.252,16,236.6875,261.75,290.75,265.125,99.311333,24.316596,76.58,27.0,234.76923076923077,260.037037037037,279.11538461538464,267.6296296296296,109.742933,26.143625,76.597,15.0,227.06666666666666,254.8,276.7857142857143,225.42857142857142,1.0,6126.304,Finished,2025,Australian Grand Prix
81,PIA,McLaren,2.0,76.062,75.468,75.18,75.18,104.838375,27.044093,77.67,16,257.125,267.8125,275.8125,257.4375,96.628692,21.869825,76.563,26.0,241.16,265.38461538461536,280.0,273.04347826086956,102.679916,21.361215,75.921,12.0,234.41666666666666,269.6666666666667,250.58333333333334,240.41666666666666,9.0,20.448,Finished,2025,Australian Grand Prix
1,VER,Red Bull Racing,3.0,76.018,75.565,75.481,75.481,101.704647,27.418026,77.696,17,242.625,268.05882352941177,280.1764705882353,260.5882352941176,93.974058,20.715461,77.063,17.0,252.35294117647058,275.52941176470586,295.1764705882353,256.8125,103.651181,23.111751,76.002,11.0,232.27272727272728,271.3636363636364,271.3636363636364,228.9090909090909,2.0,0.895,Finished,2025,Australian Grand Prix
63,RUS,Mercedes,4.0,75.971,75.798,75.546,75.546,100.97038,23.365471,77.716,21,244.38095238095238,263.0952380952381,292.3,270.8095238095238,94.09764,22.777487999999998,77.282,25.0,252.1304347826087,284.0,295.64,262.4782608695652,106.634909,25.517386,75.96,11.0,226.45454545454547,269.6363636363636,298.0,218.27272727272728,3.0,8.481,Finished,2025,Australian Grand Prix
22,TSU,Racing Bulls,5.0,76.225,76.009,75.67,75.67,99.740764,22.514117,78.061,17,251.3125,283.7647058823529,296.125,239.0,90.54144,16.585871,76.784,25.0,256.04347826086956,295.96,288.875,269.9166666666667,106.851692,25.846312,76.455,13.0,204.69230769230768,270.84615384615387,272.0769230769231,249.3846153846154,12.0,29.884,Finished,2025,Australian Grand Prix
23,ALB,Williams,6.0,76.245,76.017,75.737,75.737,101.05823,20.895153,77.713,13,249.6153846153846,258.6923076923077,299.7692307692308,252.6153846153846,100.1836,23.760289,77.302,25.0,245.52173913043478,271.6,287.8636363636364,270.5217391304348,106.031555,23.655123,76.258,18.0,227.0,258.3888888888889,279.625,254.94444444444446,5.0,12.773,Finished,2025,Australian Grand Prix
16,LEC,Ferrari,7.0,76.029,75.827,75.755,75.755,101.684764,22.972131,77.461,17,248.0,275.29411764705884,277.8235294117647,256.29411764705884,94.138925,21.936594,76.439,27.0,255.20833333333334,282.3703703703704,293.84615384615387,262.28,104.455642,26.927401,76.188,14.0,237.07142857142858,266.7857142857143,306.75,239.57142857142858,8.0,19.826,Finished,2025,Australian Grand Prix
44,HAM,Ferrari,8.0,76.213,75.919,75.973,75.919,102.496,24.306408,78.071,16,245.53333333333333,264.5625,286.06666666666666,255.8125,94.332307,20.89299,76.859,26.0,257.0,278.65384615384613,295.72,263.88,112.113533,22.411931,76.378,15.0,219.0,238.06666666666666,280.35714285714283,250.07142857142858,10.0,22.473,Finished,2025,Australian Grand Prix
10,GAS,Alpine,9.0,76.328,76.112,75.98,75.98,93.526588,20.421045,78.505,17,252.11764705882354,285.05882352941177,292.875,277.05882352941177,98.084333,21.76264,77.493,27.0,243.04,274.81481481481484,285.46153846153845,274.0833333333333,98.927266,26.429401,76.719,15.0,230.53333333333333,266.93333333333334,305.26666666666665,258.73333333333335,11.0,26.502,Finished,2025,Australian Grand Prix
55,SAI,Williams,10.0,76.36,75.931,76.062,75.931,98.470047,21.448142,77.401,21,252.76190476190476,270.04761904761904,292.3333333333333,248.8,95.881153,20.653766,77.302,26.0,256.17391304347825,286.0769230769231,298.2173913043478,260.12,103.356842,24.768358,76.252,19.0,233.78947368421052,274.36842105263156,297.2352941176471,242.10526315789474,18.0,,Retired,2025,Australian Grand Prix
6,HAD,Racing Bulls,11.0,76.354,76.175,,76.175,103.369045,24.258423,77.847,22,246.14285714285714,276.8636363636364,281.65,252.3181818181818,97.809115,19.254203,77.019,26.0,250.92307692307693,267.65384615384613,288.0,258.2916666666667,102.920538,22.029709,76.732,13.0,236.15384615384616,281.7692307692308,297.9166666666667,260.2307692307692,20.0,,Retired,2025,Australian Grand Prix
14,ALO,Aston Martin,12.0,76.288,76.453,,76.288,91.662631,13.23836,77.736,19,263.42105263157896,300.0,298.05263157894734,272.8421052631579,92.653958,17.93681,77.33,24.0,256.2608695652174,289.2916666666667,285.9166666666667,267.82608695652175,97.732647,17.997781,77.27,17.0,258.29411764705884,281.29411764705884,286.26666666666665,264.8235294117647,17.0,,Retired,2025,Australian Grand Prix
18,STR,Aston Martin,13.0,76.369,76.483,,76.369,103.5735,25.134986,78.057,16,238.125,266.625,288.9375,251.0,93.283833,18.533836,77.279,24.0,250.79166666666666,285.25,296.30434782608694,273.4583333333333,100.125235,21.774511,76.948,17.0,239.7058823529412,273.3529411764706,282.4117647058824,259.4117647058824,6.0,17.413,Finished,2025,Australian Grand Prix
7,DOO,Alpine,14.0,76.315,76.863,,76.315,103.179294,25.968761,78.232,17,225.8235294117647,269.8235294117647,296.0625,268.4117647058824,92.79564,20.996779,77.394,25.0,244.36363636363637,272.96,299.24,286.15,108.584538,28.026846,76.993,13.0,226.46153846153845,255.69230769230768,280.45454545454544,237.23076923076923,19.0,,Retired,2025,Australian Grand Prix
5,BOR,Kick Sauber,15.0,76.516,77.52,,76.516,105.514937,26.275959,78.438,16,232.5,244.25,290.5,263.375,95.108565,21.475907,77.847,23.0,248.9047619047619,271.3478260869565,291.9047619047619,259.6666666666667,110.595214,28.679855,76.707,14.0,220.92857142857142,261.35714285714283,280.4166666666667,235.64285714285714,16.0,,Retired,2025,Australian Grand Prix
12,ANT,Mercedes,16.0,76.525,,,76.525,102.13375,25.253087999999998,78.39,20,236.3,262.6,295.27777777777777,262.1666666666667,94.1804,20.740686,77.634,25.0,246.1818181818182,278.48,297.4347826086956,272.2608695652174,103.451,22.843885,76.206,13.0,228.92307692307693,249.76923076923077,303.61538461538464,228.33333333333334,4.0,10.135,Finished,2025,Australian Grand Prix
27,HUL,Kick Sauber,17.0,76.579,,,76.579,108.923153,23.734776,78.586,13,224.84615384615384,257.15384615384613,257.0833333333333,232.6153846153846,96.84319,21.968356,77.161,21.0,241.27777777777777,271.3809523809524,275.7,260.55,106.88175,23.299309,77.146,12.0,230.41666666666666,253.83333333333334,270.7,234.83333333333334,7.0,18.423,Finished,2025,Australian Grand Prix
30,LAW,Red Bull Racing,18.0,77.094,,,77.094,107.678,25.838407,78.455,18,223.88888888888889,255.5,291.0,256.22222222222223,99.918384,24.752,77.64,26.0,236.43478260869566,261.96153846153845,291.36,270.76,106.861,,106.861,1.0,247.0,260.0,299.0,160.0,15.0,,Retired,2025,Australian Grand Prix
31,OCO,Haas F1 Team,19.0,77.147,,,77.147,100.9275,22.740848,79.139,12,231.41666666666666,255.33333333333334,293.0833333333333,231.75,99.124178,21.967734,78.034,28.0,234.96153846153845,263.35714285714283,278.14814814814815,255.35714285714286,108.53526600000001,24.10105,77.373,15.0,218.4,245.2,276.53846153846155,229.46666666666667,13.0,33.161,Finished,2025,Australian Grand Prix
87,BEA,Haas F1 Team,20.0,,,,,100.5564,21.502974000000002,79.312,10,231.4,256.4,295.4,257.6,,,,,,,,,,,,,,,,,14.0,40.351,Finished,2025,Australian Grand Prix
81,PIA,McLaren,1.0,91.591,91.2,90.641,90.641,104.284187,18.939748,92.153,16,255.85714285714286,245.25,247.26666666666668,291.875,,,,,,,,,,,,,,,,,1.0,5455.026,Finished,2025,Chinese Grand Prix
63,RUS,Mercedes,2.0,91.295,91.307,90.723,90.723,106.147894,18.3969,92.377,19,251.94444444444446,257.3157894736842,250.33333333333334,301.94736842105266,,,,,,,,,,,,,,,,,3.0,11.097,Finished,2025,Chinese Grand Prix
4,NOR,McLaren,3.0,90.983,90.787,90.793,90.787,106.391166,17.180418,91.504,18,255.88235294117646,247.66666666666666,251.2,282.1666666666667,,,,,,,,,,,,,,,,,2.0,9.748,Finished,2025,Chinese Grand Prix
1,VER,Red Bull Racing,4.0,91.424,91.142,90.817,90.817,108.057842,17.646291,93.284,19,250.44444444444446,247.0,234.1875,293.94736842105266,,,,,,,,,,,,,,,,,4.0,16.656,Finished,2025,Chinese Grand Prix
44,HAM,Ferrari,5.0,91.69,91.501,90.927,90.927,102.52975,15.093564,92.195,12,266.8333333333333,257.1666666666667,231.9,312.5833333333333,,,,,,,,,,,,,,,,,19.0,,Disqualified,2025,Chinese Grand Prix
16,LEC,Ferrari,6.0,91.579,91.45,91.021,91.021,106.692923,19.785417,91.958,13,247.84615384615384,257.84615384615387,261.3,302.9230769230769,,,,,,,,,,,,,,,,,18.0,,Disqualified,2025,Chinese Grand Prix
6,HAD,Racing Bulls,7.0,91.162,91.253,91.079,91.079,108.141562,20.41005,93.385,16,257.1333333333333,250.75,230.23076923076923,300.6875,,,,,,,,,,,,,,,,,11.0,78.875,Finished,2025,Chinese Grand Prix
12,ANT,Mercedes,8.0,91.676,91.59,91.103,91.103,106.7645,18.576041,92.874,22,240.31578947368422,247.5,250.78947368421052,297.27272727272725,,,,,,,,,,,,,,,,,6.0,53.748,Finished,2025,Chinese Grand Prix
22,TSU,Racing Bulls,9.0,91.238,91.26,91.638,91.238,111.461062,20.95174,92.934,16,241.875,226.9375,252.85714285714286,293.6875,,,,,,,,,,,,,,,,,16.0,23.511,Lapped,2025,Chinese Grand Prix
23,ALB,Williams,10.0,91.503,91.595,91.706,91.503,112.289444,21.361157,92.687,18,234.76470588235293,247.0,247.85714285714286,286.3888888888889,,,,,,,,,,,,,,,,,7.0,56.321,Finished,2025,Chinese Grand Prix
31,OCO,Haas F1 Team,11.0,91.876,91.625,,91.625,102.644333,13.9695,93.056,15,254.0,256.8666666666667,245.07692307692307,294.4,,,,,,,,,,,,,,,,,5.0,49.969,Finished,2025,Chinese Grand Prix
27,HUL,Kick Sauber,12.0,91.921,91.632,,91.632,110.015941,18.900072,92.507,17,248.58823529411765,245.76470588235293,244.69230769230768,298.94117647058823,,,,,,,,,,,,,,,,,15.0,20.226,Lapped,2025,Chinese Grand Prix
14,ALO,Aston Martin,13.0,91.719,91.688,,91.688,109.586529,17.470703,92.766,17,250.52941176470588,241.11764705882354,246.15384615384616,292.2352941176471,,,,,,,,,,,,,,,,,17.0,,Retired,2025,Chinese Grand Prix
18,STR,Aston Martin,14.0,91.923,91.773,,91.773,112.068714,21.720785,92.984,14,233.3846153846154,242.21428571428572,254.36363636363637,299.7142857142857,,,,,,,,,,,,,,,,,9.0,70.204,Finished,2025,Chinese Grand Prix
55,SAI,Williams,15.0,91.628,91.84,,91.628,110.84165,18.974791,93.145,20,246.33333333333334,250.1,247.0,297.25,,,,,,,,,,,,,,,,,10.0,76.387,Finished,2025,Chinese Grand Prix
10,GAS,Alpine,16.0,91.992,,,91.992,107.962176,17.531158,93.123,17,250.11764705882354,257.8235294117647,245.76923076923077,315.4117647058824,,,,,,,,,,,,,,,,,20.0,,Disqualified,2025,Chinese Grand Prix
87,BEA,Haas F1 Team,17.0,92.018,,,92.018,111.064578,20.682435,92.967,19,244.64705882352942,244.1578947368421,243.375,274.57894736842104,,,,,,,,,,,,,,,,,8.0,61.303,Finished,2025,Chinese Grand Prix
7,DOO,Alpine,18.0,92.092,,,92.092,101.14809,12.003712,93.923,11,243.8,256.6363636363636,260.0,316.27272727272725,,,,,,,,,,,,,,,,,13.0,88.401,Finished,2025,Chinese Grand Prix
5,BOR,Kick Sauber,19.0,92.141,,,92.141,104.502375,15.143926,93.822,16,258.5625,252.375,259.42857142857144,300.4375,,,,,,,,,,,,,,,,,14.0,10.756,Lapped,2025,Chinese Grand Prix
30,LAW,Red Bull Racing,20.0,92.174,,,92.174,114.390105,19.600187,93.631,19,236.10526315789474,231.78947368421052,238.125,278.57894736842104,,,,,,,,,,,,,,,,,12.0,81.147,Finished,2025,Chinese Grand Prix
1,VER,Red Bull Racing,1.0,87.943,87.502,86.983,86.983,105.100833,21.208752,89.065,18.0,254.41176470588235,282.22222222222223,249.42857142857142,275.27777777777777,91.5235,4.035458,88.67,2.0,277.5,304.0,262.5,305.5,93.604384,3.042995,88.497,13.0,279.72727272727275,290.9230769230769,261.1666666666667,284.38461538461536,1.0,4926.983,Finished,2025,Japanese Grand Prix
4,NOR,McLaren,2.0,87.845,87.146,86.995,86.995,100.331235,15.694005,88.549,17.0,257.8,281.8235294117647,243.28571428571428,287.88235294117646,93.967,7.313239,88.163,4.0,269.5,306.0,258.0,305.5,106.500307,19.768584,87.965,13.0,275.15384615384613,242.30769230769232,261.3333333333333,265.3076923076923,2.0,1.423,Finished,2025,Japanese Grand Prix
81,PIA,McLaren,3.0,87.687,87.507,87.027,87.027,107.272863,20.722714,89.708,22.0,248.72727272727272,275.8636363636364,256.6111111111111,271.6363636363636,99.957,23.664969,88.114,5.0,255.2,276.6,272.8,282.0,102.454166,22.556917,87.991,12.0,254.33333333333334,272.9166666666667,268.0,259.25,3.0,2.129,Finished,2025,Japanese Grand Prix
16,LEC,Ferrari,4.0,87.92,87.555,87.299,87.299,107.001909,22.494497,88.965,22.0,240.71428571428572,276.3181818181818,266.57894736842104,278.3181818181818,107.4125,27.53754,88.586,6.0,242.16666666666666,268.6666666666667,271.3333333333333,275.1666666666667,110.614,24.004898,88.414,7.0,233.0,253.42857142857142,270.0,251.28571428571428,4.0,16.097,Finished,2025,Japanese Grand Prix
63,RUS,Mercedes,5.0,87.843,87.4,87.318,87.318,101.712909,17.665372,88.712,22.0,262.14285714285717,288.22727272727275,252.33333333333334,284.45454545454544,91.27,2.004811,88.567,5.0,275.4,304.2,267.6,303.8,113.73475,27.716331,88.077,8.0,257.5,263.75,257.85714285714283,240.875,5.0,17.362,Finished,2025,Japanese Grand Prix
12,ANT,Mercedes,6.0,87.968,87.639,87.555,87.555,103.368809,18.095044,89.284,21.0,248.78947368421052,292.5238095238095,253.83333333333334,285.57142857142856,95.4812,8.002518,89.733,5.0,271.0,300.4,269.0,294.8,102.5425,19.576226,89.126,14.0,255.1,276.5,255.5,271.35714285714283,6.0,18.671,Finished,2025,Japanese Grand Prix
6,HAD,Racing Bulls,7.0,88.278,87.775,87.569,87.569,111.4904,22.712457,89.225,25.0,240.56,286.04,256.35,275.32,100.9334,21.045868,88.518,5.0,253.25,294.0,258.6,286.8,102.34009,14.273189,88.786,11.0,252.77777777777777,268.09090909090907,263.57142857142856,273.90909090909093,8.0,37.134,Finished,2025,Japanese Grand Prix
44,HAM,Ferrari,8.0,87.942,87.61,87.61,87.61,100.521222,15.450586,89.051,18.0,262.72222222222223,290.05555555555554,254.33333333333334,279.6111111111111,100.692333,22.315234,88.544,6.0,252.66666666666666,299.5,266.8333333333333,277.6666666666667,109.028857,27.676742,88.524,7.0,239.42857142857142,276.2857142857143,269.5,261.85714285714283,7.0,29.182,Finished,2025,Japanese Grand Prix
23,ALB,Williams,9.0,88.218,87.783,87.615,87.615,111.8442,21.906982,89.392,20.0,241.66666666666666,275.05,248.86666666666667,253.45,113.85775,27.772703,89.023,4.0,232.0,227.5,271.5,255.75,103.1235,20.401749,88.554,14.0,256.38461538461536,290.7142857142857,266.0833333333333,273.64285714285717,9.0,40.367,Finished,2025,Japanese Grand Prix
87,BEA,Haas F1 Team,10.0,88.228,87.711,87.867,87.711,106.2736,21.376413,90.077,10.0,258.8,283.8,235.85714285714286,263.2,90.434,0.82235,89.654,3.0,278.6666666666667,306.0,271.0,305.3333333333333,97.621181,10.904199,90.084,11.0,265.2857142857143,285.90909090909093,260.44444444444446,277.09090909090907,10.0,54.529,Finished,2025,Japanese Grand Prix
10,GAS,Alpine,11.0,88.186,87.822,,87.822,107.984789,20.170316,89.547,19.0,239.0625,284.2105263157895,255.75,273.5263157894737,108.179,25.211909,88.757,5.0,244.0,266.6,274.0,272.0,114.2143,26.992676,88.603,10.0,234.3,270.5,268.42857142857144,257.4,13.0,62.122,Finished,2025,Japanese Grand Prix
55,SAI,Williams,12.0,88.209,87.836,,87.836,111.204304,22.784015,89.333,23.0,246.34782608695653,275.4347826086956,257.25,273.17391304347825,89.1025,0.382544,88.832,2.0,278.0,308.0,272.0,306.0,102.5588,20.45447,88.846,15.0,264.8666666666667,282.8,267.84615384615387,283.3333333333333,14.0,74.129,Finished,2025,Japanese Grand Prix
14,ALO,Aston Martin,13.0,88.337,87.897,,87.897,110.277,22.811934,89.222,20.0,245.5,280.9,255.6,243.65,89.978,,89.978,1.0,277.0,304.0,268.0,302.0,104.243833,21.068186,89.772,12.0,263.6666666666667,276.6666666666667,266.6,257.25,11.0,57.333,Finished,2025,Japanese Grand Prix
30,LAW,Racing Bulls,14.0,88.554,87.906,,87.906,109.560739,20.634744,89.536,23.0,244.63636363636363,275.7826086956522,252.31578947368422,268.39130434782606,102.104,23.127232,88.559,5.0,254.2,283.4,254.4,275.0,100.878666,13.041547,89.104,15.0,268.73333333333335,281.53333333333336,260.3636363636364,277.26666666666665,17.0,82.734,Finished,2025,Japanese Grand Prix
22,TSU,Red Bull Racing,15.0,87.967,88.0,,87.967,105.151941,20.10875,89.172,17.0,240.4,288.1764705882353,249.6,279.3529411764706,93.328,2.341135,90.625,3.0,275.3333333333333,301.6666666666667,264.6666666666667,297.3333333333333,93.526333,9.027784,88.785,6.0,274.3333333333333,286.8333333333333,267.6,280.8333333333333,12.0,58.401,Finished,2025,Japanese Grand Prix
27,HUL,Kick Sauber,16.0,88.57,,,88.57,109.647705,22.385626,90.023,17.0,241.8235294117647,267.52941176470586,251.92307692307693,271.70588235294116,91.40725,1.907369,89.062,4.0,273.25,302.75,268.25,302.0,95.698363,5.965186,90.621,11.0,276.8181818181818,291.3636363636364,263.22222222222223,286.45454545454544,16.0,81.957,Finished,2025,Japanese Grand Prix
5,BOR,Kick Sauber,17.0,88.622,,,88.622,103.538619,18.063583,90.147,21.0,251.35,288.6190476190476,254.16666666666666,278.57142857142856,101.7612,22.360566,89.335,5.0,252.8,289.8,268.4,278.8,107.07275,18.875722,90.134,8.0,244.0,275.25,255.0,242.5,19.0,83.897,Finished,2025,Japanese Grand Prix
31,OCO,Haas F1 Team,18.0,88.696,,,88.696,110.407357,22.578865,90.123,14.0,241.28571428571428,271.64285714285717,246.0,265.42857142857144,102.1552,24.12509,89.507,5.0,252.2,298.8,267.4,295.2,100.164333,14.618632999999999,90.183,12.0,261.27272727272725,278.5,261.1,271.3333333333333,18.0,83.438,Finished,2025,Japanese Grand Prix
7,DOO,Alpine,19.0,88.877,,,88.877,,,,,,,,,119.955,40.016586,91.659,2.0,186.5,272.0,270.5,234.5,114.663888,24.617546,89.767,9.0,220.22222222222223,257.1111111111111,263.5,246.77777777777777,15.0,81.314,Finished,2025,Japanese Grand Prix
18,STR,Aston Martin,20.0,89.271,,,89.271,112.842947,23.207368,89.758,19.0,242.73684210526315,281.5263157894737,252.13333333333333,262.05263157894734,92.57275,1.21726,90.845,4.0,270.75,301.75,265.0,301.5,118.68683300000001,23.380269,90.267,12.0,232.41666666666666,254.0,259.8888888888889,237.41666666666666,20.0,12.929,Lapped,2025,Japanese Grand Prix
81,PIA,McLaren,1.0,91.392,90.454,89.841,89.841,108.2488,18.448646,94.508,20.0,220.38888888888889,240.05,266.1333333333333,284.2631578947368,106.74856,16.979174,90.505,25.0,218.04166666666666,237.56,270.6666666666667,280.5652173913044,120.67,22.54114,91.646,9.0,204.88888888888889,208.33333333333334,200.0,244.66666666666666,1.0,5739.435,Finished,2025,Bahrain Grand Prix
63,RUS,Mercedes,2.0,91.494,90.664,90.009,90.009,,,,,,,,,105.46,15.17491,91.032,19.0,222.3125,239.10526315789474,278.1333333333333,291.8235294117647,121.816166,23.649199,92.827,6.0,198.66666666666666,206.33333333333334,227.25,268.2,2.0,15.499,Finished,2025,Bahrain Grand Prix
16,LEC,Ferrari,3.0,91.454,90.724,90.175,90.175,,,,,,,,,104.880105,17.197231,91.045,19.0,221.1578947368421,248.47368421052633,267.06666666666666,293.1111111111111,108.414727,18.994173,92.48,11.0,213.8181818181818,227.8181818181818,258.75,280.6,4.0,19.679,Finished,2025,Bahrain Grand Prix
12,ANT,Mercedes,4.0,91.415,90.716,90.213,90.213,98.051,,98.051,1.0,237.0,264.0,229.0,322.0,107.2325,16.453632,91.227,22.0,209.52631578947367,229.13636363636363,267.5,290.47058823529414,117.170571,22.503654,92.916,7.0,199.71428571428572,217.57142857142858,224.75,265.85714285714283,11.0,48.016,Finished,2025,Bahrain Grand Prix
10,GAS,Alpine,5.0,91.462,90.643,90.216,90.216,108.500214,17.138472,93.442,14.0,195.92857142857142,231.85714285714286,261.9166666666667,276.84615384615387,109.733954,19.010629,91.947,22.0,213.3181818181818,235.63636363636363,269.94117647058823,280.54545454545456,109.184625,20.954191,92.974,8.0,200.125,218.625,257.75,311.625,7.0,36.002,Finished,2025,Bahrain Grand Prix
4,NOR,McLaren,6.0,91.107,90.56,90.267,90.267,103.344444,12.992589,93.204,18.0,225.375,237.61111111111111,270.2,285.1111111111111,107.14732,15.474993,90.659,25.0,214.54545454545453,223.0,269.7142857142857,279.8181818181818,112.621416,17.923285,92.314,12.0,215.0,214.16666666666666,236.125,258.75,3.0,16.273,Finished,2025,Bahrain Grand Prix
1,VER,Red Bull Racing,7.0,91.303,91.019,90.423,90.423,,,,,,,,,106.224043,15.147812,91.33,23.0,222.66666666666666,235.2608695652174,260.75,276.77272727272725,116.359625,19.35517,93.027,8.0,200.5,217.125,212.75,266.875,6.0,34.395,Finished,2025,Bahrain Grand Prix
55,SAI,Williams,8.0,91.591,90.844,90.68,90.68,,,,,,,,,111.168391,18.996645,91.623,23.0,212.4090909090909,223.0,260.10526315789474,275.95,119.292333,25.265151,93.092,9.0,212.0,206.77777777777777,249.16666666666666,260.8888888888889,19.0,,Retired,2025,Bahrain Grand Prix
